X,Y,INDEX_,ACCNUM,YEAR,DATE,TIME,HOUR,STREET1,STREET2,OFFSET,ROAD_CLASS,DISTRICT,WARDNUM,DIVISION,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,POLICE_DIVISION,HOOD_ID,NEIGHBOURHOOD,ObjectId
-8847838.99429066,5408014.4288031,3385998,891993,2006,2006/03/06 05:00:00+00,2222,22,F G GARDINER XY  W,PARK LAWN RD,<Null>,<Null>,Etobicoke York,3,22,43.627745,-79.48149,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Fatal,Sideswipe,Driver,35 to 39,Minor,<Null>,West,"Automobile, Station Wagon",Overtaking,Lost control,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D22,17,Mimico (17),435
-8847838.99429066,5408014.4288031,3385999,891993,2006,2006/03/06 05:00:00+00,2222,22,F G GARDINER XY  W,PARK LAWN RD,<Null>,<Null>,Etobicoke York,3,22,43.627745,-79.48149,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Fatal,Sideswipe,Vehicle Owner,unknown,<Null>,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D22,17,Mimico (17),436
-8847838.99429066,5408014.4288031,3386000,891993,2006,2006/03/06 05:00:00+00,2222,22,F G GARDINER XY  W,PARK LAWN RD,<Null>,<Null>,Etobicoke York,3,22,43.627745,-79.48149,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Fatal,Sideswipe,Driver,25 to 29,Minor,<Null>,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D22,17,Mimico (17),437
-8847838.99429066,5408014.4288031,3386001,891993,2006,2006/03/06 05:00:00+00,2222,22,F G GARDINER XY  W,PARK LAWN RD,<Null>,<Null>,Etobicoke York,3,22,43.627745,-79.48149,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Fatal,Sideswipe,Driver,40 to 44,None,<Null>,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D22,17,Mimico (17),438
-8847838.99429066,5408014.4288031,3386002,891993,2006,2006/03/06 05:00:00+00,2222,22,F G GARDINER XY  W,PARK LAWN RD,<Null>,<Null>,Etobicoke York,3,22,43.627745,-79.48149,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Fatal,Sideswipe,Other Property Owner,unknown,<Null>,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D22,17,Mimico (17),439
-8822758.71301494,5424515.51490103,3387793,892682,2006,2006/03/12 05:00:00+00,240,2,EGLINTON AVE E,COMMONWEALTH AVE,<Null>,Major Arterial,Scarborough,"21,20",41,43.734945,-79.25619,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Driver,25 to 29,None,<Null>,West,"Automobile, Station Wagon",Going Ahead,Other,"Ability Impaired, Alcohol",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,D41,138,Eglinton East (138),440
-8822758.71301494,5424515.51490103,3387794,892682,2006,2006/03/12 05:00:00+00,240,2,EGLINTON AVE E,COMMONWEALTH AVE,<Null>,Major Arterial,Scarborough,"21,20",41,43.734945,-79.25619,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,30 to 34,Minor,<Null>,South,Other,<Null>,<Null>,<Null>,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,D41,138,Eglinton East (138),441
-8822758.71301494,5424515.51490103,3387795,892682,2006,2006/03/12 05:00:00+00,240,2,EGLINTON AVE E,COMMONWEALTH AVE,<Null>,Major Arterial,Scarborough,"21,20",41,43.734945,-79.25619,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,40 to 44,Fatal,<Null>,South,Other,<Null>,<Null>,<Null>,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,D41,138,Eglinton East (138),442
-8841081.90119951,5411336.90392063,3388371,892913,2006,2006/03/12 05:00:00+00,1903,19,OSSINGTON AVE,DUNDAS ST W,<Null>,Major Arterial,Toronto and East York,"9,11,10",14,43.649345,-79.42079,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,None,<Null>,East,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,D14,81,Trinity-Bellwoods (81),443
-8841081.90119951,5411336.90392063,3388372,892913,2006,2006/03/12 05:00:00+00,1903,19,OSSINGTON AVE,DUNDAS ST W,<Null>,Major Arterial,Toronto and East York,"9,11,10",14,43.649345,-79.42079,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,<Null>,West,Other,<Null>,<Null>,<Null>,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,D14,81,Trinity-Bellwoods (81),444
-8848417.85564279,5431975.31012532,3429049,908179,2006,2006/03/18 05:00:00+00,2120,21,STEELES AVE W,SHALE GT,<Null>,Major Arterial,North York,6,31,43.783345,-79.48669,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,Approaching,Driver,25 to 29,None,<Null>,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,Yes,<Null>,D31,27,York University Heights (27),445
-8848417.85564279,5431975.31012532,3429050,908179,2006,2006/03/18 05:00:00+00,2120,21,STEELES AVE W,SHALE GT,<Null>,Major Arterial,North York,6,31,43.783345,-79.48669,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,Approaching,Driver,20 to 24,Major,<Null>,East,"Automobile, Station Wagon",Making U Turn,Failed to Yield Right of Way,"Ability Impaired, Alcohol",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,Yes,<Null>,D31,27,York University Heights (27),446
-8833823.87039979,5424176.57661367,3396285,895926,2006,2006/04/04 04:00:00+00,230,2,1340 LESLIE ST,<Null>,<Null>,Major Arterial,North York,"15,16",33,43.732745,-79.35559,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Vehicle Owner,unknown,<Null>,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,D33,42,Banbury-Don Mills (42),447
-8833823.87039979,5424176.57661367,3396286,895926,2006,2006/04/04 04:00:00+00,230,2,1340 LESLIE ST,<Null>,<Null>,Major Arterial,North York,"15,16",33,43.732745,-79.35559,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Driver,40 to 44,Major,<Null>,South,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,D33,42,Banbury-Don Mills (42),448
-8815478.41831706,5434550.64898298,3551265,912860,2006,2006/04/25 04:00:00+00,119,1,MILNER AVE,AUTO MALL DR,<Null>,Minor Arterial,Scarborough,25,42,43.800045,-79.19079,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,25 to 29,Major,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D42,131,Rouge (131),449
-8815478.41831706,5434550.64898298,3551266,912860,2006,2006/04/25 04:00:00+00,119,1,MILNER AVE,AUTO MALL DR,<Null>,Minor Arterial,Scarborough,25,42,43.800045,-79.19079,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,20 to 24,Minor,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D42,131,Rouge (131),450
-8815478.41831706,5434550.64898298,3551267,912860,2006,2006/04/25 04:00:00+00,119,1,MILNER AVE,AUTO MALL DR,<Null>,Minor Arterial,Scarborough,25,42,43.800045,-79.19079,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Vehicle Owner,unknown,<Null>,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D42,131,Rouge (131),451
-8815478.41831706,5434550.64898298,3551268,912860,2006,2006/04/25 04:00:00+00,119,1,MILNER AVE,AUTO MALL DR,<Null>,Minor Arterial,Scarborough,25,42,43.800045,-79.19079,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Driver,25 to 29,Minor,<Null>,East,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D42,131,Rouge (131),452
-8852258.37807516,5428892.01848484,3430512,908702,2006,2006/05/27 04:00:00+00,2358,23,GOSFORD BLVD,ARTECH CRT,<Null>,Collector,Etobicoke York,7,31,43.763345,-79.52119,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,10 to 14,Major,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D31,24,Black Creek (24),453
-8852258.37807516,5428892.01848484,3430513,908702,2006,2006/05/27 04:00:00+00,2358,23,GOSFORD BLVD,ARTECH CRT,<Null>,Collector,Etobicoke York,7,31,43.763345,-79.52119,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,20 to 24,Minor,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D31,24,Black Creek (24),454
-8852258.37807516,5428892.01848484,3430514,908702,2006,2006/05/27 04:00:00+00,2358,23,GOSFORD BLVD,ARTECH CRT,<Null>,Collector,Etobicoke York,7,31,43.763345,-79.52119,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Other Property Owner,unknown,None,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D31,24,Black Creek (24),455
-8852258.37807516,5428892.01848484,3430515,908702,2006,2006/05/27 04:00:00+00,2358,23,GOSFORD BLVD,ARTECH CRT,<Null>,Collector,Etobicoke York,7,31,43.763345,-79.52119,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Other Property Owner,unknown,None,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D31,24,Black Creek (24),456
-8852258.37807516,5428892.01848484,3430516,908702,2006,2006/05/27 04:00:00+00,2358,23,GOSFORD BLVD,ARTECH CRT,<Null>,Collector,Etobicoke York,7,31,43.763345,-79.52119,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Driver,25 to 29,Minor,<Null>,South,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D31,24,Black Creek (24),457
-8824840.38749278,5426749.73790322,3421771,905408,2006,2006/05/28 04:00:00+00,550,5,KENNEDY RD,LAWRENCE AVE E,<Null>,Major Arterial,Scarborough,21,41,43.749445,-79.27489,Intersection,At Intersection,Traffic Signal,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,SMV Other,Passenger,20 to 24,Major,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D41,126,Dorset Park (126),458
-8824840.38749278,5426749.73790322,3421772,905408,2006,2006/05/28 04:00:00+00,550,5,KENNEDY RD,LAWRENCE AVE E,<Null>,Major Arterial,Scarborough,21,41,43.749445,-79.27489,Intersection,At Intersection,Traffic Signal,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,SMV Other,Passenger,20 to 24,Major,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D41,126,Dorset Park (126),459
-8824840.38749278,5426749.73790322,3421773,905408,2006,2006/05/28 04:00:00+00,550,5,KENNEDY RD,LAWRENCE AVE E,<Null>,Major Arterial,Scarborough,21,41,43.749445,-79.27489,Intersection,At Intersection,Traffic Signal,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,SMV Other,Vehicle Owner,unknown,<Null>,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D41,126,Dorset Park (126),460
-8824840.38749278,5426749.73790322,3421774,905408,2006,2006/05/28 04:00:00+00,550,5,KENNEDY RD,LAWRENCE AVE E,<Null>,Major Arterial,Scarborough,21,41,43.749445,-79.27489,Intersection,At Intersection,Traffic Signal,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,SMV Other,Driver,20 to 24,Minor,<Null>,South,"Automobile, Station Wagon",Turning Left,Lost control,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D41,126,Dorset Park (126),461
-8824840.38749278,5426749.73790322,3421775,905408,2006,2006/05/28 04:00:00+00,550,5,KENNEDY RD,LAWRENCE AVE E,<Null>,Major Arterial,Scarborough,21,41,43.749445,-79.27489,Intersection,At Intersection,Traffic Signal,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,SMV Other,Other Property Owner,unknown,<Null>,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D41,126,Dorset Park (126),462
-8820777.22607882,5425116.39065066,3432928,909606,2006,2006/06/01 04:00:00+00,1203,12,MCCOWAN RD,EGLINTON AVE E,<Null>,Major Arterial,Scarborough,"21,20",43,43.738845,-79.23839,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,15 to 19,Minor,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,Yes,<Null>,D43,138,Eglinton East (138),463
-8820777.22607882,5425116.39065066,3432929,909606,2006,2006/06/01 04:00:00+00,1203,12,MCCOWAN RD,EGLINTON AVE E,<Null>,Major Arterial,Scarborough,"21,20",43,43.738845,-79.23839,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,15 to 19,Minor,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,Yes,<Null>,D43,138,Eglinton East (138),464
-8820777.22607882,5425116.39065066,3432930,909606,2006,2006/06/01 04:00:00+00,1203,12,MCCOWAN RD,EGLINTON AVE E,<Null>,Major Arterial,Scarborough,"21,20",43,43.738845,-79.23839,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,15 to 19,Major,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,Yes,<Null>,D43,138,Eglinton East (138),465
-8820777.22607882,5425116.39065066,3432931,909606,2006,2006/06/01 04:00:00+00,1203,12,MCCOWAN RD,EGLINTON AVE E,<Null>,Major Arterial,Scarborough,"21,20",43,43.738845,-79.23839,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,20 to 24,Major,<Null>,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,Yes,<Null>,D43,138,Eglinton East (138),466
-8820777.22607882,5425116.39065066,3432932,909606,2006,2006/06/01 04:00:00+00,1203,12,MCCOWAN RD,EGLINTON AVE E,<Null>,Major Arterial,Scarborough,"21,20",43,43.738845,-79.23839,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,25 to 29,None,<Null>,North,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,"Ability Impaired, Alcohol",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,Yes,<Null>,D43,138,Eglinton East (138),467
-8843041.12423748,5419987.09501188,3603132,906553,2006,2006/06/05 04:00:00+00,110,1,WILLIAM R ALLEN RD N,RIDELLE AVE,<Null>,<Null>,North York,8,13,43.705545,-79.43839,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Vehicle Owner,unknown,None,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D13,102,Forest Hill North (102),468
-8843041.12423748,5419987.09501188,3603133,906553,2006,2006/06/05 04:00:00+00,110,1,WILLIAM R ALLEN RD N,RIDELLE AVE,<Null>,<Null>,North York,8,13,43.705545,-79.43839,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,20 to 24,Minor,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D13,102,Forest Hill North (102),469
-8843041.12423748,5419987.09501188,3603134,906553,2006,2006/06/05 04:00:00+00,110,1,WILLIAM R ALLEN RD N,RIDELLE AVE,<Null>,<Null>,North York,8,13,43.705545,-79.43839,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,20 to 24,Major,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D13,102,Forest Hill North (102),470
-8843041.12423748,5419987.09501188,3603135,906553,2006,2006/06/05 04:00:00+00,110,1,WILLIAM R ALLEN RD N,RIDELLE AVE,<Null>,<Null>,North York,8,13,43.705545,-79.43839,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,20 to 24,Minor,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D13,102,Forest Hill North (102),471
-8843041.12423748,5419987.09501188,3603136,906553,2006,2006/06/05 04:00:00+00,110,1,WILLIAM R ALLEN RD N,RIDELLE AVE,<Null>,<Null>,North York,8,13,43.705545,-79.43839,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,20 to 24,Minor,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D13,102,Forest Hill North (102),472
-8843041.12423748,5419987.09501188,3603137,906553,2006,2006/06/05 04:00:00+00,110,1,WILLIAM R ALLEN RD N,RIDELLE AVE,<Null>,<Null>,North York,8,13,43.705545,-79.43839,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,20 to 24,Minor,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D13,102,Forest Hill North (102),473
-8843041.12423748,5419987.09501188,3603138,906553,2006,2006/06/05 04:00:00+00,110,1,WILLIAM R ALLEN RD N,RIDELLE AVE,<Null>,<Null>,North York,8,13,43.705545,-79.43839,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Driver,20 to 24,Minor,<Null>,North,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D13,102,Forest Hill North (102),474
-8843041.12423748,5419987.09501188,3603139,906553,2006,2006/06/05 04:00:00+00,110,1,WILLIAM R ALLEN RD N,RIDELLE AVE,<Null>,<Null>,North York,8,13,43.705545,-79.43839,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Other Property Owner,unknown,None,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D13,102,Forest Hill North (102),475
-8829059.39619384,5416923.20037333,3439045,911839,2006,2006/06/18 04:00:00+00,215,2,WOODBINE AVE,DANFORTH AVE,<Null>,Major Arterial,Toronto and East York,19,"54,55",43.685645,-79.31279,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,20 to 24,None,<Null>,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,"Ability Impaired, Alcohol",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,D55,62,East End-Danforth (62),476
-8829059.39619384,5416923.20037333,3439046,911839,2006,2006/06/18 04:00:00+00,215,2,WOODBINE AVE,DANFORTH AVE,<Null>,Major Arterial,Toronto and East York,19,"54,55",43.685645,-79.31279,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,15 to 19,Major,<Null>,North,Bicycle,Going Ahead,<Null>,<Null>,<Null>,<Null>,<Null>,Motorist turned left across cyclists path.,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,D55,62,East End-Danforth (62),477
-8841415.85967189,5419340.35922204,3437992,911449,2006,2006/06/20 04:00:00+00,2048,20,EGLINTON Aven W,OLD FOREST HILL Road,<Null>,Major Arterial,North York,"8,12","53,13",43.701345,-79.42379,Mid-Block,<Null>,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Approaching,Driver,30 to 34,Major,<Null>,West,"Automobile, Station Wagon",Overtaking,Improper Passing,"Ability Impaired, Alcohol",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,Yes,<Null>,D13,101,Forest Hill South (101),478
