X,Y,INDEX_,ACCNUM,YEAR,DATE,TIME,HOUR,STREET1,STREET2,OFFSET,ROAD_CLASS,DISTRICT,WARDNUM,DIVISION,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,POLICE_DIVISION,HOOD_ID,NEIGHBOURHOOD,ObjectId
-8843312.74379501,5418000.83633779,80632439,6000548674,2016,2016/03/31 04:00:00+00,2210,22,OAKWOOD AVE,VAUGHAN RD,2 m South of,Minor Arterial,Toronto and East York,12,13,43.692645,-79.44083,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Other,Passenger,60 to 64,Major,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D13,107,Oakwood Village (107),479
-8850271.88176195,5408080.71281077,80503709,6000584121,2016,2016/04/06 04:00:00+00,1440,14,ROYAL YORK  RD,SAUNDERS  CRES,3 m North of,Minor Arterial,Etobicoke York,3,22,43.628176,-79.503345,Intersection,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,None,<Null>,South,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D22,16,Stonegate-Queensway (16),480
-8850271.88176195,5408080.71281077,80503710,6000584121,2016,2016/04/06 04:00:00+00,1440,14,ROYAL YORK  RD,SAUNDERS  CRES,3 m North of,Minor Arterial,Etobicoke York,3,22,43.628176,-79.503345,Intersection,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,45 to 49,Major,<Null>,East,<Null>,Going Ahead,<Null>,<Null>,Vehicle is going straight thru inter.while ped cross without ROW,Running onto Roadway,Normal,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D22,16,Stonegate-Queensway (16),481
-8841630.26101116,5408371.6913861,80507565,6000720268,2016,2016/04/27 04:00:00+00,1805,18,LAKE SHORE BLVD W,BRITISH COLUMBIA RD,324 m East of,Major Arterial,Toronto and East York,10,14,43.630068,-79.425716,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,30 to 34,Major,<Null>,West,"Automobile, Station Wagon",Going Ahead,Other,Inattentive,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,D14,82,Niagara (82),482
-8841630.26101116,5408371.6913861,80507566,6000720268,2016,2016/04/27 04:00:00+00,1805,18,LAKE SHORE BLVD W,BRITISH COLUMBIA RD,324 m East of,Major Arterial,Toronto and East York,10,14,43.630068,-79.425716,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,50 to 54,Minor,<Null>,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,D14,82,Niagara (82),483
-8841630.26101116,5408371.6913861,80507567,6000720268,2016,2016/04/27 04:00:00+00,1805,18,LAKE SHORE BLVD W,BRITISH COLUMBIA RD,324 m East of,Major Arterial,Toronto and East York,10,14,43.630068,-79.425716,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,20 to 24,None,<Null>,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,D14,82,Niagara (82),484
-8841630.26101116,5408371.6913861,80507568,6000720268,2016,2016/04/27 04:00:00+00,1805,18,LAKE SHORE BLVD W,BRITISH COLUMBIA RD,324 m East of,Major Arterial,Toronto and East York,10,14,43.630068,-79.425716,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,55 to 59,None,<Null>,East,"Bus (Other) (Go Bus, Gray Coach)",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,D14,82,Niagara (82),485
-8818981.08609487,5426991.37458306,80564860,6000917027,2016,2016/05/27 04:00:00+00,1953,19,MARKHAM RD,BLAKEMANOR BLVD,<Null>,Major Arterial,Scarborough,24,43,43.751013,-79.222255,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,Minor,<Null>,South,"Automobile, Station Wagon",Turning Left,Improper Turn,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D43,137,Woburn (137),486
-8818981.08609487,5426991.37458306,80564861,6000917027,2016,2016/05/27 04:00:00+00,1953,19,MARKHAM RD,BLAKEMANOR BLVD,<Null>,Major Arterial,Scarborough,24,43,43.751013,-79.222255,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,<Null>,North,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D43,137,Woburn (137),487
-8818981.08609487,5426991.37458306,80564862,6000917027,2016,2016/05/27 04:00:00+00,1953,19,MARKHAM RD,BLAKEMANOR BLVD,<Null>,Major Arterial,Scarborough,24,43,43.751013,-79.222255,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,Major,<Null>,Unknown,<Null>,<Null>,<Null>,<Null>,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D43,137,Woburn (137),488
-8843710.15437714,5416250.20353656,80563011,6001054585,2016,2016/06/17 04:00:00+00,855,8,DUFFERIN ST,CLOVERLAWN AVE,<Null>,Major Arterial,Toronto and East York,9,13,43.681273,-79.4444,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,None,<Null>,South,"Bus (Other) (Go Bus, Gray Coach)",Turning Left,Failed to Yield Right of Way,Inattentive,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D13,92,Corso Italia-Davenport (92),489
-8843710.15437714,5416250.20353656,80563012,6001054585,2016,2016/06/17 04:00:00+00,855,8,DUFFERIN ST,CLOVERLAWN AVE,<Null>,Major Arterial,Toronto and East York,9,13,43.681273,-79.4444,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,75 to 79,Major,<Null>,Unknown,<Null>,<Null>,<Null>,<Null>,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D13,92,Corso Italia-Davenport (92),490
-8817353.81777846,5426504.10098122,80546793,6001334259,2016,2016/07/29 04:00:00+00,1825,18,KINGSTON RD,GUILDCREST DR,<Null>,Major Arterial,Scarborough,24,43,43.747851,-79.207637,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,25 to 29,None,<Null>,North,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,D43,140,Guildwood (140),491
-8817353.81777846,5426504.10098122,80546794,6001334259,2016,2016/07/29 04:00:00+00,1825,18,KINGSTON RD,GUILDCREST DR,<Null>,Major Arterial,Scarborough,24,43,43.747851,-79.207637,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,30 to 34,None,<Null>,West,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Unknown,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,D43,140,Guildwood (140),492
-8817353.81777846,5426504.10098122,80546795,6001334259,2016,2016/07/29 04:00:00+00,1825,18,KINGSTON RD,GUILDCREST DR,<Null>,Major Arterial,Scarborough,24,43,43.747851,-79.207637,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Fatal,48,East,<Null>,<Null>,<Null>,<Null>,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Unknown,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,D43,140,Guildwood (140),493
-8817353.81777846,5426504.10098122,80546796,6001334259,2016,2016/07/29 04:00:00+00,1825,18,KINGSTON RD,GUILDCREST DR,<Null>,Major Arterial,Scarborough,24,43,43.747851,-79.207637,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Minimal,<Null>,East,<Null>,<Null>,<Null>,<Null>,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Unknown,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,D43,140,Guildwood (140),494
-8818027.30069775,5437296.72213976,80566283,6001348693,2016,2016/08/01 04:00:00+00,156,1,MORNINGSIDE AVE,HALFWAY AVE,15 m East of,Minor Arterial,Scarborough,25,42,43.817847,-79.213687,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Driver,20 to 24,None,<Null>,West,"Automobile, Station Wagon",Going Ahead,Following too Close,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D42,131,Rouge (131),495
-8818027.30069775,5437296.72213976,80566284,6001348693,2016,2016/08/01 04:00:00+00,156,1,MORNINGSIDE AVE,HALFWAY AVE,15 m East of,Minor Arterial,Scarborough,25,42,43.817847,-79.213687,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Driver,45 to 49,None,<Null>,West,Municipal Transit Bus (TTC),Stopped,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D42,131,Rouge (131),496
-8818027.30069775,5437296.72213976,80566285,6001348693,2016,2016/08/01 04:00:00+00,156,1,MORNINGSIDE AVE,HALFWAY AVE,15 m East of,Minor Arterial,Scarborough,25,42,43.817847,-79.213687,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Passenger,15 to 19,Minimal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D42,131,Rouge (131),497
-8818027.30069775,5437296.72213976,80566286,6001348693,2016,2016/08/01 04:00:00+00,156,1,MORNINGSIDE AVE,HALFWAY AVE,15 m East of,Minor Arterial,Scarborough,25,42,43.817847,-79.213687,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Passenger,15 to 19,Major,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D42,131,Rouge (131),498
-8818027.30069775,5437296.72213976,80566287,6001348693,2016,2016/08/01 04:00:00+00,156,1,MORNINGSIDE AVE,HALFWAY AVE,15 m East of,Minor Arterial,Scarborough,25,42,43.817847,-79.213687,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Passenger,15 to 19,Major,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D42,131,Rouge (131),499
-8818027.30069775,5437296.72213976,80566288,6001348693,2016,2016/08/01 04:00:00+00,156,1,MORNINGSIDE AVE,HALFWAY AVE,15 m East of,Minor Arterial,Scarborough,25,42,43.817847,-79.213687,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Passenger,15 to 19,Minimal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D42,131,Rouge (131),500
-8829389.23584506,5434044.4686814,80565040,6001535813,2016,2016/08/30 04:00:00+00,630,6,WARDEN AVE,FINCH AVE E,25M,Major Arterial,Scarborough,22,42,43.796763,-79.315753,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Rear End,Passenger,25 to 29,Fatal,54,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D42,117,L'Amoreaux (117),501
-8829389.23584506,5434044.4686814,80565041,6001535813,2016,2016/08/30 04:00:00+00,630,6,WARDEN AVE,FINCH AVE E,25M,Major Arterial,Scarborough,22,42,43.796763,-79.315753,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Rear End,Driver,50 to 54,Major,<Null>,South,"Automobile, Station Wagon",Going Ahead,Lost control,Inattentive,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D42,117,L'Amoreaux (117),502
-8829389.23584506,5434044.4686814,80565042,6001535813,2016,2016/08/30 04:00:00+00,630,6,WARDEN AVE,FINCH AVE E,25M,Major Arterial,Scarborough,22,42,43.796763,-79.315753,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Rear End,Driver,65 to 69,None,<Null>,South,Municipal Transit Bus (TTC),Stopped,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D42,117,L'Amoreaux (117),503
-8828324.24227664,5413644.7274526,6179025,1184434,2010,2010/08/20 04:00:00+00,2215,22,LAKE SHORE BLVD E,JOSEPH DUGGAN  RD,<Null>,Major Arterial,Toronto and East York,19,55,43.664344,-79.306186,Intersection,<Null>,Traffic Signal,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Driver,35 to 39,None,<Null>,East,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D55,70,South Riverdale (70),504
-8828324.24227664,5413644.7274526,6179026,1184434,2010,2010/08/20 04:00:00+00,2215,22,LAKE SHORE BLVD E,JOSEPH DUGGAN  RD,<Null>,Major Arterial,Toronto and East York,19,55,43.664344,-79.306186,Intersection,<Null>,Traffic Signal,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,15 to 19,Fatal,29,North,Other,<Null>,<Null>,<Null>,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Crossing without right of way,Unknown,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D55,70,South Riverdale (70),505
-8836885.15639661,5411690.75637051,6202753,1194416,2010,2010/09/09 04:00:00+00,1120,11,QUEEN ST W,BAY ST,<Null>,Major Arterial,Toronto and East York,10,52,43.651645,-79.38309,Mid-Block,<Null>,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,None,<Null>,East,"Automobile, Station Wagon",Overtaking,Improper Passing,Inattentive,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D52,76,Bay Street Corridor (76),506
-8836885.15639661,5411690.75637051,6202754,1194416,2010,2010/09/09 04:00:00+00,1120,11,QUEEN ST W,BAY ST,<Null>,Major Arterial,Toronto and East York,10,52,43.651645,-79.38309,Mid-Block,<Null>,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,<Null>,South,Other,<Null>,<Null>,<Null>,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Person Getting on/off Vehicle,Unknown,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D52,76,Bay Street Corridor (76),507
-8836885.15639661,5411690.75637051,6202755,1194416,2010,2010/09/09 04:00:00+00,1120,11,QUEEN ST W,BAY ST,<Null>,Major Arterial,Toronto and East York,10,52,43.651645,-79.38309,Mid-Block,<Null>,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,<Null>,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D52,76,Bay Street Corridor (76),508
-8836885.15639661,5411690.75637051,6202756,1194416,2010,2010/09/09 04:00:00+00,1120,11,QUEEN ST W,BAY ST,<Null>,Major Arterial,Toronto and East York,10,52,43.651645,-79.38309,Mid-Block,<Null>,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver - Not Hit,45 to 49,None,<Null>,<Null>,Municipal Transit Bus (TTC),<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D52,76,Bay Street Corridor (76),509
-8827512.05527181,5419863.90374904,6254436,1194386,2010,2010/09/09 04:00:00+00,2158,21,SQUIRES Aven,FERRIS Road,<Null>,Collector,Toronto and East York,19,54,43.704745,-79.29889,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown,<Null>,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D54,54,O'Connor-Parkview (54),510
-8827512.05527181,5419863.90374904,6254437,1194386,2010,2010/09/09 04:00:00+00,2158,21,SQUIRES Aven,FERRIS Road,<Null>,Collector,Toronto and East York,19,54,43.704745,-79.29889,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,50 to 54,None,<Null>,West,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D54,54,O'Connor-Parkview (54),511
-8827512.05527181,5419863.90374904,6254438,1194386,2010,2010/09/09 04:00:00+00,2158,21,SQUIRES Aven,FERRIS Road,<Null>,Collector,Toronto and East York,19,54,43.704745,-79.29889,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,20 to 24,Major,<Null>,South,Bicycle,Turning Left,<Null>,<Null>,<Null>,<Null>,<Null>,Cyclist turned left across motorists path.,Failed to Yield Right of Way,Inattentive,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D54,54,O'Connor-Parkview (54),512
-8837419.48995242,5409675.51706324,6214738,1199497,2010,2010/09/11 04:00:00+00,1609,16,QUEENS QUAY W,LOWER SIMCOE ST,<Null>,Minor Arterial,Toronto and East York,10,52,43.638545,-79.38789,Mid-Block,<Null>,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Vehicle Owner,unknown,<Null>,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D52,77,Waterfront Communities-The Island (77),513
-8837419.48995242,5409675.51706324,6214739,1199497,2010,2010/09/11 04:00:00+00,1609,16,QUEENS QUAY W,LOWER SIMCOE ST,<Null>,Minor Arterial,Toronto and East York,10,52,43.638545,-79.38789,Mid-Block,<Null>,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Driver,55 to 59,Major,<Null>,West,"Automobile, Station Wagon",Turning Left,Improper Lane Change,Inattentive,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D52,77,Waterfront Communities-The Island (77),514
-8837419.48995242,5409675.51706324,6214740,1199497,2010,2010/09/11 04:00:00+00,1609,16,QUEENS QUAY W,LOWER SIMCOE ST,<Null>,Minor Arterial,Toronto and East York,10,52,43.638545,-79.38789,Mid-Block,<Null>,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Vehicle Owner,unknown,<Null>,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D52,77,Waterfront Communities-The Island (77),515
-8837419.48995242,5409675.51706324,6214741,1199497,2010,2010/09/11 04:00:00+00,1609,16,QUEENS QUAY W,LOWER SIMCOE ST,<Null>,Minor Arterial,Toronto and East York,10,52,43.638545,-79.38789,Mid-Block,<Null>,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Driver,40 to 44,None,<Null>,West,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D52,77,Waterfront Communities-The Island (77),516
-8838744.19189285,5412583.14011822,6205161,1195510,2010,2010/09/12 04:00:00+00,14,0,SPADINA AVE,OXFORD ST,<Null>,Major Arterial,Toronto and East York,11,"52,14",43.657445,-79.39979,Mid-Block,<Null>,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,<Null>,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D52,78,Kensington-Chinatown (78),517
-8838744.19189285,5412583.14011822,6205162,1195510,2010,2010/09/12 04:00:00+00,14,0,SPADINA AVE,OXFORD ST,<Null>,Major Arterial,Toronto and East York,11,"52,14",43.657445,-79.39979,Mid-Block,<Null>,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,<Null>,North,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D52,78,Kensington-Chinatown (78),518
-8838744.19189285,5412583.14011822,6205163,1195510,2010,2010/09/12 04:00:00+00,14,0,SPADINA AVE,OXFORD ST,<Null>,Major Arterial,Toronto and East York,11,"52,14",43.657445,-79.39979,Mid-Block,<Null>,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,55 to 59,Major,<Null>,East,Other,<Null>,<Null>,<Null>,Pedestrian involved in a collision with transit vehicle anywhere along roadway,"Crossing, no Traffic Control",Inattentive,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D52,78,Kensington-Chinatown (78),519
-8838465.89316587,5411583.06071214,6254160,1189134,2010,2010/09/14 04:00:00+00,1055,10,SPADINA AVE,SULLIVAN ST,<Null>,Major Arterial,Toronto and East York,10,"52,14",43.650945,-79.39729,Intersection,<Null>,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Vehicle Owner,unknown,<Null>,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D14,78,Kensington-Chinatown (78),520
