Latitude,Longitude,PercentOfVehicles,AvgAcceleration,PercentCar,PercentMPV,PercentLDT,PercentMDT,PercentHDT,PercentOther
43.655,-79.575,0.008,0.352,0.016,0.229,0.356,0.062,0.259,0.079
43.672,-79.485,0.022,0.191,0,0.236,0.118,0.096,0.55,0
43.818,-79.287,0.821,0.35,0.071,0.714,0.214,0,0,0
43.81,-79.255,0.084,0.735,0.038,0.302,0.304,0.079,0.17,0.108
43.796,-79.272,0.001,0.241,0.035,0.215,0.444,0.108,0.101,0.098
43.83,-79.277,0.014,0.286,0.005,0.499,0.319,0.026,0.093,0.057
43.633,-79.553,0.032,0.36,0.021,0.205,0.275,0.051,0.202,0.245
43.681,-79.364,0.038,0.489,0.041,0.187,0.312,0.07,0.145,0.245
43.819,-79.275,0.313,0.485,0.012,0.464,0.181,0.021,0.014,0.307
43.667,-79.422,0.061,0.751,0,0.401,0.167,0.061,0.181,0.19
43.624,-79.499,0.021,0.651,0.014,0.252,0.242,0.045,0.318,0.129
43.679,-79.467,0.105,0.996,0,0.173,0.252,0.14,0.049,0.386
43.796,-79.266,0.159,0.644,0,0.259,0.394,0.026,0.223,0.099
43.822,-79.317,0.081,0.325,0.012,0.144,0.305,0.052,0.364,0.124
43.608,-79.513,0.172,0.879,0.002,0.079,0.885,0,0.002,0.032
43.669,-79.429,0.004,0.385,0.022,0.138,0.373,0.075,0.135,0.257
43.648,-79.451,0.036,0.787,0.01,0.378,0.3,0.115,0.083,0.114
43.812,-79.345,0.121,0.91,0.01,0.086,0.371,0.135,0.078,0.321
43.819,-79.177,0.052,1.048,0.039,0.347,0.483,0,0.131,0
43.81,-79.35,0.03,0.32,0,0.329,0.231,0.102,0.249,0.089
43.601,-79.542,0.025,0.225,0.003,0.034,0.022,0.125,0.317,0.498
43.679,-79.275,0.164,0.859,0.011,0.299,0.538,0.046,0.023,0.083
43.799,-79.229,0.119,0.604,0,0.417,0.369,0.062,0.049,0.103
43.595,-79.503,0.047,0.506,0.005,0.396,0.163,0.046,0.306,0.084
43.661,-79.548,0.016,0.454,0.09,0.314,0.227,0.068,0.25,0.051
43.636,-79.42,0.088,0.535,0.015,0.069,0.793,0.034,0.025,0.065
43.65,-79.446,0.088,0.515,0.014,0.242,0.261,0.09,0.196,0.196
43.791,-79.35,0.104,0.536,0,0.236,0.503,0.044,0.034,0.183
43.661,-79.491,0.047,0.661,0.006,0.264,0.463,0.055,0.067,0.145
43.63,-79.521,0.036,0.507,0.011,0.232,0.196,0.064,0.317,0.181
43.813,-79.226,0.034,0.338,0.013,0.192,0.44,0.059,0.177,0.119
43.677,-79.291,0.04,0.521,0.085,0.378,0.249,0.119,0.057,0.112
43.685,-79.454,0.167,0.335,0,0.167,0.167,0.167,0.083,0.417
43.634,-79.501,0.05,0.553,0.123,0.476,0.303,0,0.098,0
43.804,-79.319,0.07,0.515,0.007,0.351,0.402,0.031,0.079,0.129
43.682,-79.555,0.006,0.13,0,0.208,0.187,0.061,0.316,0.229
43.65,-79.327,0.011,0.32,0.002,0.051,0.352,0.213,0.238,0.145
43.658,-79.507,0.057,0.283,0,0.265,0.21,0,0.335,0.191
43.672,-79.536,0.021,0.375,0.023,0.214,0.303,0.072,0.242,0.146
43.662,-79.39,0.013,0.259,0.061,0.279,0.303,0.068,0.133,0.156
40.469,-80.602,0.051,0.121,0,0.152,0.417,0.229,0.127,0.076
43.65,-79.583,0.042,0.458,0.023,0.264,0.415,0.074,0.091,0.133
43.804,-79.219,0.161,0.524,0.01,0.524,0.364,0.061,0.026,0.016
43.789,-79.359,0.031,0.447,0.004,0.293,0.461,0.086,0.038,0.119
43.805,-79.38,0.091,0.226,0.006,0.546,0.167,0.127,0.051,0.104
43.666,-79.522,0.069,0.473,0,0.116,0.095,0.042,0.513,0.234
43.831,-79.264,0.047,0.283,0.008,0.224,0.073,0.098,0.538,0.059
43.621,-79.542,0.02,0.436,0.007,0.107,0.057,0.165,0.453,0.21
43.587,-79.548,0.009,0.572,0.026,0.201,0.393,0.071,0.195,0.113
43.801,-79.155,0.013,0.069,0,0.264,0.705,0,0,0.03
43.793,-79.236,0.035,0.411,0.032,0.398,0.285,0.056,0.17,0.06
43.79,-79.43,0.042,0.349,0.006,0.26,0.159,0.1,0.237,0.239
43.816,-79.308,0.025,0.585,0.01,0.413,0.435,0.043,0.043,0.056
43.657,-79.415,0.018,0.686,0.039,0.265,0.308,0.088,0.067,0.234
43.618,-79.49,0.065,0.638,0.015,0.34,0.289,0.096,0.17,0.09
43.633,-79.537,0.148,1.151,0,0.01,0.462,0.098,0.334,0.097
43.606,-79.499,0.025,0.371,0.003,0.282,0.41,0.051,0.171,0.082
43.594,-79.529,0.054,0.578,0,0.169,0.147,0.065,0.366,0.253
43.68,-79.567,0.037,0.192,0,0.206,0.232,0.013,0.458,0.092
43.638,-79.513,0.041,0.635,0,0.339,0.185,0.086,0.224,0.166
43.622,-79.488,0.064,0.364,0.019,0.424,0.222,0.024,0.251,0.062
43.68,-79.326,0.029,0.281,0.01,0.286,0.573,0.025,0.048,0.058
43.793,-79.404,0.008,0.438,0,0.315,0.556,0.083,0.02,0.026
43.67,-79.422,0.045,0.419,0.003,0.46,0.116,0.075,0.146,0.199
43.794,-79.247,0.196,0.456,0.006,0.157,0.264,0.031,0.092,0.451
43.675,-79.564,0.014,0.43,0.011,0.179,0.413,0.047,0.149,0.201
43.586,-79.542,0.064,0.179,0.022,0.621,0.284,0.033,0,0.04
43.664,-79.456,0.01,0.158,0.007,0.138,0.412,0.127,0.188,0.128
43.8,-79.204,0.022,0.399,0.076,0.433,0.331,0.023,0.067,0.071
43.787,-79.445,0.26,0.501,0.007,0.055,0.16,0.02,0.695,0.063
43.797,-79.335,0.05,0.355,0.015,0.724,0.202,0.004,0.017,0.037
43.796,-79.408,0.184,0.925,0.033,0.499,0.283,0,0.129,0.057
43.656,-79.348,0.06,0.456,0.021,0.252,0.289,0.141,0.168,0.129
43.79,-79.275,0.017,0.189,0.017,0.254,0.401,0.147,0.045,0.136
43.609,-79.537,0.039,0.426,0.003,0.204,0.426,0.101,0.185,0.081
43.843,-79.224,0.003,0.286,0.014,0.23,0.478,0.043,0.128,0.107
43.613,-79.513,0.032,0.653,0.012,0.206,0.382,0.03,0.309,0.061
43.682,-79.49,0.068,0.477,0.02,0.302,0.226,0.052,0.164,0.237
43.664,-79.504,0.036,0.333,0.014,0.201,0.396,0.072,0.165,0.151
43.657,-79.475,0.039,0.594,0.042,0.22,0.634,0.02,0.009,0.075
43.787,-79.43,0.056,0.321,0.004,0.301,0.26,0.017,0.234,0.184
43.658,-79.528,0.013,0.077,0,0.384,0.182,0.071,0.315,0.048
43.83,-79.235,0.042,0.442,0,0.374,0.491,0.016,0.042,0.078
43.675,-79.392,0.018,0.318,0.046,0.22,0.382,0.086,0.156,0.111
43.68,-79.429,0.017,0.363,0.001,0.118,0.167,0.583,0.022,0.11
43.789,-79.351,0.042,0.345,0.058,0.561,0.176,0.04,0.104,0.061
43.842,-79.229,0.002,0.732,0.011,0.251,0.423,0.056,0.163,0.096
43.832,-79.229,0,0,0,0.416,0.279,0.056,0.056,0.194
43.676,-79.475,0.008,0.291,0.003,0.087,0.299,0.074,0.27,0.267
43.816,-79.262,0.058,0.773,0,0.568,0.262,0.041,0.101,0.028
43.677,-79.477,0.088,0.423,0.009,0.196,0.342,0.059,0.142,0.253
43.668,-79.586,0,0.034,0.085,0.164,0.289,0.042,0.201,0.219
43.797,-79.195,0.001,0.514,0.015,0.093,0.333,0.046,0.382,0.131
43.66,-79.456,0.034,0.597,0.018,0.423,0.225,0.083,0.089,0.162
43.68,-79.371,0.026,0.083,0,0.147,0.264,0.539,0,0.049
43.833,-79.269,0.043,0.4,0.014,0.201,0.273,0.086,0.296,0.13
43.811,-79.273,0.129,0.6,0.018,0.12,0.552,0.062,0.031,0.217
43.675,-79.45,0.002,0.24,0.031,0.192,0.46,0.057,0.09,0.169
37.804,-95.952,0,0,0,0.029,0.644,0.067,0.202,0.058
43.647,-79.54,0.027,0.38,0.059,0.263,0.163,0.008,0.408,0.099
43.794,-79.208,0,0,0.012,0.177,0.349,0.025,0.319,0.119
43.652,-79.603,0.008,0.375,0.058,0.346,0.156,0.023,0.344,0.073
43.795,-79.125,0.111,0.371,0.005,0.394,0.269,0.083,0.189,0.059
43.681,-79.298,0.081,0.517,0.008,0.437,0.329,0.086,0.056,0.083
43.654,-79.46,0.031,0.434,0.04,0.167,0.417,0.101,0.122,0.152
43.795,-79.285,0.072,0.672,0,0.522,0.174,0.087,0.13,0.087
43.797,-79.136,0.014,0.405,0.004,0.42,0.287,0.121,0.059,0.109
43.637,-79.508,0.04,0.677,0.017,0.339,0.249,0.071,0.156,0.168
43.639,-79.406,0,0,0.088,0.304,0.481,0.127,0,0
43.818,-79.252,0.071,0.327,0.056,0.856,0.028,0.004,0.012,0.044
43.788,-79.166,0.034,0.292,0.017,0.58,0.139,0.163,0.049,0.052
43.672,-79.461,0.031,0.428,0.005,0.157,0.471,0.143,0.045,0.181
43.642,-79.557,0.083,0.135,0.083,0.333,0.5,0,0.083,0
43.821,-79.271,0.094,0.655,0.012,0.445,0.375,0.096,0.006,0.067
43.664,-79.337,0.056,0.555,0.004,0.39,0.311,0.103,0.09,0.103
43.637,-79.517,0.036,0.55,0.004,0.343,0.165,0.098,0.222,0.168
43.802,-79.221,0.189,0.751,0.01,0.188,0.669,0.074,0.05,0.01
43.787,-79.255,0.023,1.494,0.022,0.294,0.221,0.158,0.221,0.084
43.665,-79.521,0.013,0.222,0.004,0.375,0.293,0.028,0.173,0.128
43.791,-79.144,0.093,0.446,0.022,0.525,0.299,0.111,0.022,0.022
43.62,-79.543,0.029,0.374,0,0,0,0.107,0.388,0.505
43.835,-79.244,0.028,0.443,0,0,0.306,0.15,0.496,0.047
43.809,-79.189,0.024,0.255,0.015,0.613,0.19,0.031,0.066,0.084
43.828,-79.242,0.005,0.258,0.005,0.126,0,0,0.538,0.331
43.671,-79.541,0.021,0.278,0.05,0.225,0.19,0.056,0.26,0.219
43.648,-79.523,0.008,2.453,0,0,0.464,0.124,0.014,0.398
43.674,-79.458,0.216,1.066,0.012,0.077,0.804,0.015,0.044,0.048
43.8,-79.209,0.007,0.822,0.042,0.184,0.367,0.049,0.227,0.131
43.675,-79.461,0.047,0.385,0.012,0.256,0.279,0.035,0.111,0.308
43.826,-79.214,0.033,0.36,0.072,0.144,0.354,0.215,0.072,0.144
43.626,-79.485,0.01,0.519,0.061,0.25,0.372,0.09,0.147,0.08
43.664,-79.525,0.018,0.761,0.003,0.288,0.29,0.197,0.15,0.072
43.801,-79.366,0,0,0,0.415,0.494,0,0.03,0.06
43.629,-79.573,0.062,0.459,0,0.227,0.058,0.18,0.289,0.246
43.812,-79.215,0.079,0.632,0,0.757,0.08,0.018,0.018,0.127
43.821,-79.267,0.065,0.887,0.024,0.299,0.527,0.039,0.009,0.101
43.826,-79.29,0.056,0.614,0.023,0.346,0.236,0.143,0.177,0.076
43.661,-79.479,0.022,0.705,0.022,0.307,0.35,0.044,0.072,0.204
43.676,-79.307,0.094,0.639,0.013,0.261,0.446,0.098,0.031,0.153
40.465,-80.607,0.067,0.492,0.013,0.025,0.569,0.186,0.072,0.135
43.646,-79.455,0.015,0.388,0.01,0.373,0.265,0.094,0.118,0.14
43.674,-79.546,0.012,0.222,0.034,0.259,0.324,0.055,0.217,0.111
43.644,-79.496,0.015,0.464,0.002,0.509,0.212,0.04,0.18,0.058
43.807,-79.262,0.065,0.892,0.01,0.494,0.146,0.132,0.122,0.096
43.676,-79.486,0.042,0.824,0,0.203,0.208,0.236,0.161,0.192
43.67,-79.538,0.019,0.478,0.003,0.242,0.157,0.018,0.459,0.12
43.789,-79.461,0.057,0.354,0.008,0.304,0.418,0.009,0.129,0.132
43.646,-79.478,0.049,0.633,0.004,0.529,0.195,0.068,0.089,0.116
43.612,-79.503,0.002,0.373,0.01,0.231,0.51,0.014,0.21,0.025
43.67,-79.364,0.2,0.749,0.028,0.175,0.721,0.006,0.039,0.031
43.617,-79.381,0.001,0.165,0,0.186,0.228,0.237,0.218,0.131
43.787,-79.429,0.018,0.181,0.007,0.303,0.283,0.028,0.191,0.188
43.605,-79.522,0.062,0.663,0,0.148,0.222,0.006,0.5,0.124
43.794,-79.436,0.137,0.45,0.01,0.34,0.416,0.061,0.062,0.11
43.669,-79.565,0.034,0.211,0.005,0.371,0.221,0.038,0.274,0.091
43.639,-79.573,0.003,0.252,0.003,0.25,0.401,0.124,0.087,0.136
43.65,-79.403,0.085,0.376,0.016,0.385,0.262,0.052,0.033,0.252
43.637,-79.583,0.015,0.32,0.015,0.364,0.409,0.167,0,0.045
43.671,-79.367,0.008,0.245,0.037,0.299,0.481,0.014,0.06,0.109
40.479,-80.602,0.031,0.143,0.053,0,0.64,0.086,0,0.222
43.642,-79.469,0.088,0.366,0.009,0.353,0.144,0.089,0.066,0.339
43.652,-79.413,0.066,0.473,0.018,0.382,0.224,0.089,0.093,0.194
43.638,-79.437,0.046,0.632,0.033,0.307,0.31,0.05,0.141,0.16
43.682,-79.316,0.167,0.292,0.012,0.386,0.47,0.05,0.017,0.064
43.595,-79.544,0.049,0.434,0,0.274,0.268,0.04,0.328,0.089
43.598,-79.535,0.015,0.297,0,0.03,0,0,0.915,0.055
43.672,-79.413,0.04,0.833,0.019,0.539,0.15,0.053,0.074,0.165
43.795,-79.289,0.067,0.113,0.133,0.4,0.133,0.2,0.133,0
43.638,-79.577,0.032,0.769,0.002,0.325,0.208,0.127,0.151,0.187
43.679,-79.501,0.159,0.369,0,0.443,0.142,0.035,0.168,0.212
43.819,-79.176,0,0,0.027,0.135,0.662,0.081,0.054,0.041
43.787,-79.426,0.034,0.26,0.006,0.309,0.174,0.062,0.219,0.23
43.643,-79.509,0.007,0.358,0.028,0.268,0.358,0.093,0.151,0.103
43.81,-79.291,0.073,0.83,0.004,0.42,0.025,0.003,0.468,0.08
43.787,-79.213,0.015,0.58,0.026,0.292,0.47,0.052,0.057,0.104
43.681,-79.354,0.105,0.339,0.01,0.269,0.564,0.046,0.042,0.069
43.613,-79.386,0.009,0.589,0.032,0.104,0.36,0.099,0.22,0.187
43.678,-79.366,0,0,0.012,0.016,0.774,0.167,0,0.031
43.658,-79.535,0.03,0.778,0.003,0.295,0.257,0.058,0.312,0.075
43.789,-79.134,0.079,0.431,0.016,0.625,0.174,0.049,0.038,0.097
43.793,-79.281,0.019,0.598,0.018,0.228,0.449,0.039,0.102,0.165
43.649,-79.561,0.097,0.479,0.013,0.213,0.53,0.078,0.045,0.121
43.839,-79.173,0.137,0.34,0.037,0.173,0.654,0.039,0.028,0.068
43.659,-79.529,0.05,0.955,0.018,0.26,0.367,0.091,0.177,0.087
43.665,-79.44,0.035,0.561,0.004,0.2,0.594,0.076,0.04,0.085
43.798,-79.216,0.01,0.732,0.036,0.179,0.44,0.06,0.154,0.131
43.658,-79.534,0.068,0.672,0.005,0.339,0.191,0.053,0.342,0.07
43.803,-79.135,0.021,1.866,0.044,0.128,0.322,0.048,0.291,0.168
43.665,-79.484,0.029,0.389,0.001,0.337,0.276,0.094,0.138,0.153
43.676,-79.491,0.003,0.622,0.031,0.108,0.339,0.1,0.213,0.209
43.682,-79.372,0.007,0.206,0.167,0.094,0.622,0.027,0.07,0.021
43.674,-79.438,0.002,0.261,0.031,0.181,0.37,0.096,0.129,0.193
43.843,-79.176,0.001,0.518,0.036,0.172,0.657,0.038,0.028,0.069
43.791,-79.136,0.024,0.4,0.011,0.269,0.422,0.059,0.062,0.178
43.64,-79.524,0.117,0.561,0.012,0.368,0.174,0.029,0.351,0.066
43.651,-79.512,0.056,0.353,0.008,0.321,0.2,0.077,0.219,0.175
43.672,-79.501,0.056,0.316,0,0.486,0.134,0.062,0.134,0.184
43.678,-79.341,0.028,0.452,0,0.328,0.515,0.03,0.05,0.077
43.823,-79.287,0.035,0.24,0.021,0.481,0.409,0.018,0.021,0.049
43.824,-79.227,0.032,0.093,0,0.557,0.295,0.098,0,0.049
43.788,-79.291,0.004,0.398,0.017,0.113,0.181,0.048,0.472,0.169
43.59,-79.543,0.159,0.296,0,0.379,0.393,0.02,0.146,0.062
43.824,-79.21,0.008,0.275,0.007,0.519,0.185,0.065,0.093,0.131
43.8,-79.136,0.042,1.227,0.028,0.555,0.221,0.063,0.076,0.058
43.653,-79.352,0.052,0.585,0.004,0.014,0.643,0.061,0.062,0.217
43.813,-79.222,0.065,0.608,0,0.478,0.382,0.059,0.03,0.052
40.442,-80.618,0,0.246,0.024,0.059,0.34,0.051,0.414,0.112
43.791,-79.348,0.082,0.429,0,0.544,0.374,0.051,0.031,0
43.662,-79.475,0.016,0.383,0.108,0.343,0.202,0.107,0.021,0.219
43.789,-79.281,0.068,0.554,0.014,0.195,0.463,0.168,0.063,0.096
43.814,-79.249,0.041,0.26,0,0.936,0.041,0,0,0.023
43.838,-79.247,0.058,0.583,0.012,0.378,0.263,0.034,0.191,0.122
43.671,-79.557,0.063,0.391,0,0.289,0.289,0.064,0.285,0.073
43.794,-79.365,0.044,0.18,0,0.612,0.045,0.078,0.156,0.111
43.675,-79.344,0.077,0.49,0,0.381,0.52,0.026,0.022,0.051
43.813,-79.234,0.028,0.971,0.083,0.75,0.083,0.028,0.028,0.028
43.671,-79.313,0.071,0.229,0.007,0.671,0.16,0.062,0.031,0.07
43.835,-79.193,0.001,0.43,0.063,0.2,0.525,0.059,0.065,0.087
43.627,-79.49,0,0,0,0.25,0.146,0,0.542,0.063
43.586,-79.543,0,0,0.024,0.612,0.306,0.024,0,0.035
43.79,-79.314,0.047,0.291,0,0.278,0.668,0.02,0.021,0.014
43.821,-79.294,0.028,0.542,0.014,0.404,0.348,0.065,0.024,0.145
43.819,-79.31,0.034,0.245,0,0.398,0.535,0.025,0.005,0.036
43.636,-79.518,0.096,0.283,0,0.662,0.072,0.024,0.155,0.088
43.796,-79.357,0.045,0.333,0,0.345,0.478,0,0.079,0.098
43.643,-79.515,0,0,0.031,0.481,0.488,0,0,0
43.812,-79.22,0.091,0.373,0.25,0.273,0.341,0,0.046,0.091
43.64,-79.517,0.138,0.481,0,0.283,0.123,0.02,0.268,0.306
43.673,-79.452,0.006,0.858,0.018,0.134,0.393,0.103,0.102,0.249
43.821,-79.302,0.111,0.773,0,0.032,0.241,0.002,0.606,0.12
43.662,-79.348,0.024,1.403,0.022,0.385,0.387,0.103,0.032,0.072
43.673,-79.548,0.02,0.226,0,0.32,0.319,0.02,0.29,0.052
43.68,-79.41,0,0,0,0,0,0,0.667,0.333
43.805,-79.216,0.203,0.535,0.009,0.196,0.137,0.054,0.466,0.138
43.604,-79.527,0.02,0.611,0.078,0.098,0.49,0.059,0.157,0.118
43.606,-79.544,0.055,0.593,0,0.275,0.302,0.066,0.308,0.05
43.627,-79.518,0.137,0.613,0,0.069,0.096,0.027,0.329,0.479
43.855,-79.175,0.001,0.644,0.014,0.212,0.483,0.045,0.151,0.095
40.458,-80.614,0,0.61,0.012,0.038,0.31,0.038,0.502,0.099
43.678,-79.488,0.042,0.819,0.031,0,0.069,0,0.392,0.508
43.787,-79.409,0.008,0.627,0.079,0.206,0.424,0.065,0.099,0.128
43.83,-79.165,0.001,0.063,0.007,0.331,0.527,0.04,0.036,0.059
43.634,-79.524,0.059,0.651,0,0.384,0.39,0.125,0.053,0.048
43.622,-79.365,0,0,0.014,0.069,0.681,0.042,0.069,0.125
43.598,-79.533,0.153,0.473,0.024,0.164,0.608,0,0.125,0.08
43.813,-79.28,0,0.24,0.02,0.227,0.486,0.073,0.103,0.091
43.6,-79.515,0.017,0.652,0.005,0.553,0.138,0.034,0.189,0.081
43.792,-79.309,0.031,0.698,0,0.523,0.345,0.116,0,0.016
43.804,-79.206,0.094,0.242,0,0.86,0.14,0,0,0
43.641,-79.442,0.031,0.937,0.02,0.322,0.297,0.127,0.084,0.149
43.822,-79.23,0.006,0.117,0.007,0.229,0.462,0.034,0.115,0.153
43.796,-79.431,0.011,0.623,0.037,0.207,0.344,0.082,0.192,0.139
43.799,-79.206,0.133,0.263,0,0.439,0.295,0.133,0.066,0.066
43.682,-79.578,0.242,0.528,0,0.29,0.225,0.261,0.065,0.16
43.821,-79.288,0.233,0.438,0,0.459,0.339,0.201,0,0
43.805,-79.256,0.038,0.38,0.051,0.603,0.038,0.154,0.051,0.103
43.671,-79.36,0.009,0.125,0.03,0.142,0.58,0.07,0.065,0.114
43.797,-79.38,0,0.094,0.076,0.167,0.527,0.053,0.056,0.121
43.831,-79.233,0.015,0.299,0.03,0.485,0.242,0.076,0.061,0.106
43.793,-79.212,0.077,0.332,0,0.426,0.395,0.062,0.109,0.008
43.679,-79.319,0,0,0,0.604,0.208,0.063,0.042,0.083
43.787,-79.291,0.088,0.809,0,0.237,0.468,0.029,0.055,0.212
43.808,-79.194,0.07,1.734,0.001,0.046,0.039,0.008,0.614,0.294
43.672,-79.313,0.069,0.2,0.039,0.765,0.059,0.029,0,0.108
43.632,-79.567,0.058,0.692,0,0.234,0.099,0,0.667,0
43.613,-79.488,0.117,0.412,0,0.312,0.442,0.13,0.026,0.091
43.827,-79.2,0.026,0.582,0.021,0.08,0.587,0.024,0.014,0.275
43.628,-79.538,0.194,0.948,0,0,0.097,0,0.677,0.226
43.808,-79.28,0.012,0.781,0.012,0.5,0.22,0.061,0.11,0.098
43.823,-79.207,0.01,0.463,0.01,0.5,0.2,0.06,0.09,0.14
43.641,-79.545,0.004,0.16,0.085,0.233,0.27,0.049,0.28,0.083
43.787,-79.17,0.419,0.479,0,0.871,0.065,0.032,0,0.032
43.639,-79.581,0.071,0.478,0,0.143,0.071,0.5,0,0.286
43.855,-79.173,0,0,0,0.077,0.539,0,0.385,0
43.612,-79.529,0.05,0.101,0,0,0,0,0.8,0.2
43.797,-79.287,0.001,0.123,0.021,0.275,0.516,0.045,0.051,0.093
43.669,-79.569,0.071,0.419,0,0.333,0.048,0.048,0.5,0.072
43.803,-79.141,0,0,0.017,0.191,0.456,0.087,0.134,0.114
43.671,-79.52,0.046,0.628,0.033,0.328,0.241,0.12,0.158,0.12
43.647,-79.358,0.135,0.782,0,0,0.281,0,0.323,0.396
43.634,-79.539,0,0,0.04,0.2,0.56,0.12,0.04,0.04
43.811,-79.212,0.067,0.634,0,0.652,0.194,0.019,0.021,0.114
43.65,-79.37,0.02,0.575,0.048,0.261,0.321,0.094,0.134,0.141
43.65,-79.522,0.15,0.4,0.073,0.284,0.424,0.065,0.075,0.079
43.598,-79.517,0.049,0.423,0.025,0.503,0.239,0.047,0.107,0.079
43.81,-79.254,0.205,0.701,0.006,0.166,0.236,0.065,0.373,0.154
43.815,-79.293,0.064,0.53,0.024,0.358,0.265,0.032,0.222,0.099
43.602,-79.536,0.054,0.378,0.001,0.045,0.126,0.209,0.451,0.168
43.805,-79.275,0.125,0.658,0.017,0.508,0.107,0.128,0.059,0.181
43.658,-79.406,0.011,0.455,0.004,0.335,0.115,0.121,0.128,0.297
43.671,-79.579,0.007,0.568,0.019,0.189,0.276,0.071,0.301,0.144
43.667,-79.32,0.016,0.527,0.012,0.566,0.201,0.066,0.069,0.087
43.818,-79.233,0.012,0.678,0.001,0.217,0.366,0.03,0.276,0.109
43.654,-79.456,0.021,0.419,0.007,0.397,0.232,0.101,0.065,0.198
43.594,-79.516,0.138,0.489,0.129,0.571,0.21,0.009,0.03,0.05
43.663,-79.404,0.019,0.388,0.021,0.309,0.28,0.09,0.11,0.189
43.613,-79.548,0.009,0.572,0.043,0.143,0.26,0.17,0.237,0.147
43.681,-79.29,0.03,0.511,0.032,0.335,0.407,0.074,0.061,0.09
43.673,-79.374,0.003,0.393,0.041,0.227,0.471,0.074,0.069,0.118
43.795,-79.152,0.033,0.883,0.023,0.12,0.381,0.06,0.272,0.144
43.675,-79.329,0.09,0.634,0.01,0.217,0.609,0.047,0.055,0.062
43.674,-79.475,0.025,0.49,0.031,0.144,0.19,0.065,0.43,0.14
43.647,-79.383,0.059,0.533,0.05,0.274,0.348,0.098,0.094,0.137
43.635,-79.538,0.003,0.149,0.03,0.029,0.668,0.199,0.041,0.033
43.818,-79.304,0.111,0.428,0.02,0.369,0.316,0.044,0.16,0.091
43.635,-79.41,0.08,0.461,0.57,0.119,0.181,0.023,0.034,0.073
43.807,-79.234,0.039,0.785,0,0.257,0.224,0.233,0.183,0.104
43.645,-79.553,0.017,0.255,0,0.296,0.168,0.029,0.31,0.197
43.805,-79.136,0.035,0.386,0.035,0.238,0.499,0.061,0.082,0.086
43.805,-79.293,0.134,0.626,0,0.62,0.187,0.024,0.091,0.078
43.671,-79.373,0.046,0.543,0.031,0.204,0.389,0.027,0.185,0.163
43.827,-79.27,0.055,0.513,0.007,0.602,0.255,0.057,0.024,0.056
43.664,-79.408,0.069,0.463,0.004,0.275,0.45,0.034,0.039,0.198
43.644,-79.396,0.016,0.557,0.052,0.171,0.381,0.041,0.192,0.163
43.642,-79.555,0.046,0.594,0,0.306,0.107,0.062,0.294,0.23
43.798,-79.31,0.002,0.32,0.026,0.181,0.358,0.055,0.263,0.117
43.664,-79.403,0.023,0.521,0.023,0.26,0.296,0.151,0.097,0.173
43.618,-79.555,0.039,0.438,0.013,0.281,0.371,0.071,0.193,0.072
43.676,-79.415,0.046,0.517,0.023,0.222,0.489,0.043,0.101,0.123
43.648,-79.567,0.112,0.61,0.005,0.392,0.376,0.041,0.099,0.087
43.642,-79.396,0.022,0.614,0.023,0.172,0.339,0.113,0.212,0.141
43.619,-79.502,0.012,0.519,0,0.252,0.387,0.075,0.213,0.074
43.68,-79.49,0.088,0.278,0.008,0.18,0.205,0.04,0.202,0.366
43.68,-79.442,0.029,1.456,0.018,0.326,0.317,0.084,0.05,0.206
43.67,-79.342,0.038,0.372,0.012,0.425,0.262,0.038,0.129,0.134
43.672,-79.444,0.032,0.464,0.018,0.237,0.374,0.078,0.097,0.196
43.827,-79.252,0.048,0.399,0.016,0.208,0.227,0.096,0.361,0.093
43.797,-79.25,0.042,0.559,0.005,0.032,0.128,0.076,0.564,0.195
43.801,-79.279,0.061,0.634,0,0.577,0.157,0.052,0.125,0.089
43.803,-79.178,0.064,0.432,0,0.507,0.32,0.071,0.03,0.071
43.669,-79.371,0.077,0.576,0.015,0.193,0.439,0.047,0.242,0.064
43.658,-79.391,0.051,0.578,0.025,0.275,0.38,0.056,0.15,0.114
43.815,-79.226,0.047,0.21,0.014,0.473,0.33,0.059,0.029,0.095
43.798,-79.311,0.003,0.505,0.025,0.195,0.359,0.06,0.255,0.108
43.644,-79.376,0.013,0.495,0.035,0.197,0.364,0.079,0.189,0.136
43.787,-79.471,0.049,0.506,0.032,0.235,0.362,0.063,0.188,0.12
43.648,-79.603,0.028,0.558,0.028,0.045,0.159,0.024,0.654,0.09
43.669,-79.52,0.029,0.295,0.014,0.305,0.204,0.048,0.286,0.142
43.599,-79.531,0.008,0.816,0.01,0.239,0.469,0.048,0.118,0.116
43.648,-79.547,0.01,0.285,0,0.18,0.369,0.063,0.331,0.057
43.659,-79.429,0.037,0.478,0.02,0.178,0.211,0.135,0.19,0.267
43.652,-79.36,0.04,0.53,0.036,0.141,0.322,0.068,0.223,0.209
43.685,-79.42,0.07,0.59,0.067,0.223,0.414,0.059,0.062,0.175
43.651,-79.424,0.12,0.331,0.051,0.291,0.532,0.057,0.012,0.056
43.618,-79.543,0.08,0.67,0.017,0.048,0.103,0.452,0.165,0.215
43.627,-79.526,0.05,0.444,0.008,0.161,0.223,0.186,0.307,0.115
43.812,-79.342,0.077,0.673,0.047,0.117,0.095,0.028,0.592,0.12
43.636,-79.431,0.016,0.599,0.015,0.174,0.378,0.126,0.167,0.139
43.804,-79.302,0.031,0.547,0,0.485,0.319,0.042,0.071,0.082
